,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),1년 수익률 (PBR 0.5),1년 수익률 (PBR 2),1년 수익률 (PBR 유지),시가총액 (억),PSR,POR,ROE
126,대웅제약,069620,185000.0,11586575.0,79.47,3.82,0.32,154.7,8839.0,259.0,0.531946939224445,0.844413130916148,1.0476899240745805,21435.16375,2.4250666082135988,82.76125,4.806845350446709
128,S&T홀딩스,036530,15350.0,15830105.0,90.83,0.42,2.21,198.81,15377.0,723.0,1.1116753690997905,1.7646746503561437,1.0489088393736483,2429.9211175,0.1580230940690642,3.360886746196404,0.4624022899922933
129,휴켐스,069260,25400.0,40878588.0,24.08,1.99,1.97,209.92,5982.0,769.0,0.6783606835004627,1.0768304626025014,1.0750327456324258,10383.161352,1.7357340942828483,13.502160405721716,8.264119601328904
130,세종공업,033530,9080.0,20054430.0,12.61,0.45,2.2,81.64,11544.0,234.0,1.083596738854781,1.7201026031673896,1.0462011485575695,1820.942244,0.15773927962577963,7.781804461538462,3.5685963521015074
131,포스코강판,058430,31250.0,6000000.0,6.03,0.92,3.2,84.65,7980.0,411.0,0.8694781563139904,1.3802105399961988,1.0654456079940908,1875.0,0.2349624060150376,4.562043795620438,15.257048092868988
135,한샘,009240,169000.0,23533928.0,31.19,5.64,0.65,144.13,19345.0,1596.0,0.5237160643243978,0.8313474314411943,1.1745340062709129,39772.33832,2.0559492540708195,24.920011478696743,18.08271882013466
137,우신시스템,017370,9320.0,18314054.0,17.01,1.31,0.32,123.57,2643.0,115.0,0.7685084789524825,1.2199311679356517,1.0594547860113166,1706.8698328,0.6458077309118426,14.842346372173914,7.70135214579659
140,S&T모티브,064960,48950.0,14623136.0,21.33,1.05,2.04,155.78,11538.0,716.0,0.8458704987118454,1.3427357194840488,1.0832041369279704,7158.025072,0.6203869883862021,9.997241720670392,4.922644163150493
144,종근당바이오,063160,25050.0,5229489.0,13.89,0.95,1.6,144.66,1130.0,116.0,0.8437021173610662,1.3392936286467536,1.04497765999263,1309.9869945,1.1592805261061947,11.292991331896552,6.839452843772498
146,코웨이,021240,94900.0,74818121.0,29.97,5.88,3.37,90.15,23763.0,3388.0,0.5268429536898076,0.836311058909234,1.1980739256972497,71002.396829,2.9879390998190467,20.957023857438017,19.61961961961962
149,LG화학,051910,436000.0,70592343.0,25.15,2.26,1.15,114.81,206593.0,19919.0,0.6479564870231218,1.0285668091301226,1.0713350668527648,307782.61548,1.489801762305596,15.45171020031126,8.986083499005963
1,포스코대우,047050,24550.0,123375149.0,25.13,1.11,2.04,90.93,164921.0,3181.0,0.7949869468196321,1.2619631156824709,1.0370769681216172,30288.5990795,0.18365519903165758,9.521722439327256,4.417031436530045
4,진양화학,051630,2525.0,12000000.0,23.17,0.99,2.97,130.3,576.0,13.0,0.8758247093300152,1.3902850649302083,1.099779424661408,303.0,0.5260416666666666,23.307692307692307,4.272766508416055
9,대성홀딩스,016710,8180.0,16089459.0,9.26,0.34,3.06,130.68,8902.0,294.0,1.196071857365977,1.8986457246123096,1.0517848465000146,1316.1177462,0.1478451748146484,4.476590973469388,3.6717062634989204
10,대원제약,003220,22800.0,18203175.0,20.5,2.53,1.11,156.46,2407.0,291.0,0.6444565836537101,1.0230110588397312,1.1063957622831246,4150.3239,1.7242724968840881,14.26228144329897,12.341463414634145
13,화천기공,000850,61200.0,2200000.0,18.82,0.5,2.04,276.85,1748.0,42.0,1.065875015557982,1.691971120963362,1.065875015557982,1346.4,0.7702517162471396,32.05714285714286,2.6567481402763016
15,KT&G,033780,107500.0,137292497.0,11.99,1.93,3.35,201.03,45033.0,14701.0,0.7391423855602063,1.173315400392556,1.1594638397872563,147589.434275,3.277361807452313,10.03941461635263,16.09674728940784
16,현대중공업,009540,143500.0,56665426.0,20.01,0.59,,94.9,393173.0,16419.0,,,,81314.88631,0.20681706604980504,4.952487137462696,2.9485257371314337
17,디씨엠,024090,12550.0,11700000.0,7.51,0.81,3.19,377.59,1285.0,194.0,0.9199502181083452,1.4603299439835618,1.0804450021075798,1468.35,1.1426848249027237,7.56881443298969,10.785619174434089
19,대한유화,006650,333500.0,6500000.0,7.97,1.6,1.2,90.79,15964.0,3430.0,0.7691506398184192,1.2209505347697724,1.133430073716185,21677.5,1.357899022801303,6.319970845481049,20.075282308657467
20,백산,035150,7290.0,24200000.0,8.07,1.41,1.24,176.48,2008.0,276.0,0.7656553949264044,1.2154021793513017,1.0817237949083136,1764.18,0.8785756972111554,6.3919565217391305,17.472118959107803
21,지투알,035000,9250.0,16567409.0,10.25,1.03,2.7,136.42,4080.0,196.0,0.8281698424537544,1.3146376791194276,1.0537602657223142,1532.4853325,0.375609150122549,7.818802716836735,10.048780487804878
23,자화전자,033240,25800.0,17900000.0,31.93,1.58,1.55,221.62,2985.0,193.0,0.7272050352601094,1.1543660379684693,1.0671346904818055,4618.2,1.5471356783919596,23.928497409326425,4.948324459755716
24,KT,030200,29900.0,261111808.0,10.98,0.64,2.68,97.88,227437.0,14400.0,0.9502942741343492,1.508498130440222,1.0317982074638186,78072.430592,0.34327057863056587,5.42169656888889,5.828779599271402
25,하이트론,019490,4400.0,5530735.0,8.07,0.47,,174.38,411.0,80.0,,,,243.35234,0.5920981508515815,3.04190425,5.8240396530359355
26,제일기획,030000,19750.0,115041225.0,25.75,2.62,1.52,144.17,32326.0,1495.0,0.6123640355257031,0.9720673141809928,1.0636206783973752,22720.6419375,0.7028596775815134,15.197753804347826,10.174757281553399
27,디피씨,026890,6070.0,41678175.0,18.68,1.69,1.15,240.78,1398.0,162.0,0.7217324499863826,1.1456788503479698,1.0831330278180578,2529.8652225,1.809631775751073,15.61645199074074,9.047109207708779
28,케이씨,029460,21100.0,13554044.0,14.69,2.09,0.71,214.23,4875.0,541.0,0.6913111658688154,1.09738807193752,1.1136079742287666,2859.903284,0.5866468274871794,5.286327696857671,14.227365554799182
29,대원화성,024890,2850.0,41249152.0,16.29,1.65,,116.95,1244.0,124.0,,,,1175.600832,0.9450167459807075,9.480651870967742,10.128913443830571
32,다우기술,023590,26050.0,44866617.0,11.99,1.21,0.96,230.13,11534.0,2534.0,0.7668208515407877,1.2172522264069972,1.0295142662126824,11687.7537285,1.0133304775880008,4.6123732156669295,10.091743119266054
33,영보화학,014440,5050.0,20000000.0,9.27,0.87,1.98,105.0,1578.0,163.0,0.8867942882269547,1.4076981860108584,1.066610783113479,1010.0,0.6400506970849176,6.196319018404908,9.385113268608416
38,부산가스,015350,37400.0,11000000.0,8.28,0.69,1.34,123.7,8869.0,359.0,0.9591171166213004,1.5225035198853587,1.0678198841622557,4114.0,0.46386289322358776,11.459610027855152,8.333333333333332
42,SJM홀딩스,025530,4675.0,14934008.0,12.3,0.48,4.28,428.23,1814.0,136.0,1.1128743689534777,1.7665779439851963,1.0978336823703876,698.164874,0.38487589525909593,5.13356525,3.9024390243902434
43,콤텍시스템,031820,1345.0,31851466.0,10.51,0.76,,136.18,1669.0,15.0,,,,428.4022177,0.25668197585380464,28.560147846666666,7.2312083729781165
44,SK하이닉스,000660,73100.0,728002365.0,18.02,2.15,0.82,187.77,171980.0,32767.0,0.7093868689221486,1.1260814619794461,1.1535576326098271,532169.728815,3.094369861699035,16.241026911679434,11.93118756936737
45,MH에탄올,023150,6530.0,7378526.0,5.91,0.74,4.59,185.46,489.0,119.0,0.9817009268845668,1.5583530840547175,1.1187501490142109,481.8177478,0.9853123676891615,4.04888863697479,12.521150592216582
46,국동,005320,3500.0,13032774.0,6.18,0.77,,107.03,1974.0,106.0,,,,456.14709,0.23107755319148937,4.303274433962264,12.459546925566343
47,동남합성,023450,59900.0,1314953.0,11.54,1.36,0.33,111.93,1042.0,81.0,0.7598269076742428,1.206150032555837,1.0606472504432116,787.656847,0.7559086823416507,9.724158604938271,11.785095320623919
48,삼성엔지니어링,028050,17500.0,196000000.0,92.11,3.39,,84.8,70094.0,701.0,,,,34300.0,0.48934288241504265,48.93009985734665,3.6803821517750515
49,신도리코,029530,73100.0,10080029.0,23.18,0.85,2.05,802.21,5073.0,163.0,0.8727252192888834,1.3853649311783511,1.0415828803923817,7368.501199,1.452493829883698,45.205528828220864,3.6669542709232097
50,예스코,015360,44700.0,6000000.0,7.65,0.37,3.36,135.71,10513.0,211.0,1.1621562615492016,1.8448080721346325,1.051175184357303,2682.0,0.2551127175877485,12.710900473933648,4.836601307189542
51,퍼시스,016800,34400.0,11500000.0,17.06,0.88,2.04,438.82,2316.0,168.0,0.90100533697155,1.4302568197376004,1.087839738428374,3956.0,1.7081174438687392,23.547619047619047,5.1582649472450175
52,WISCOM,024070,4020.0,15025920.0,31.9,0.51,2.49,560.14,1345.0,15.0,1.0435769060839035,1.6565750785273072,1.0504882128365385,604.041984,0.44910184684014864,40.2694656,1.598746081504702
53,동원수산,030720,11450.0,4197449.0,54.01,1.38,,99.27,1331.0,13.0,,,,480.6079105,0.3610878365890308,36.96983926923077,2.5550823921496018
56,광전자,017900,2930.0,57943763.0,86.18,0.75,,524.45,1709.0,14.0,,,,1697.7522559,0.9934185230544177,121.26801827857142,0.8702715247157112
57,한국단자,025540,69300.0,10415000.0,10.74,1.17,1.01,214.27,7142.0,904.0,0.8320930282034349,1.3208653483055373,1.1046986816077475,7217.595,1.0105845701484177,7.984065265486726,10.893854748603351
58,현대산업,012630,44300.0,75384180.0,10.89,1.24,1.58,127.09,47499.0,5172.0,0.7784675758636425,1.2357402488490803,1.0537180560341233,33395.19174,0.7030714697151519,6.456920290023202,11.386593204775023
59,디아이,003160,5000.0,31496785.0,156.25,1.28,1.0,110.26,1097.0,55.0,0.7460310579827991,1.1842504862428442,1.0205561316994838,1574.83925,1.4355872835004557,28.633440909090908,0.8191999999999999
62,한온시스템,018880,13000.0,533800000.0,23.77,3.8,1.73,111.5,57037.0,4225.0,0.5585250759478015,0.8866032931101586,1.0981134401722992,69394.0,1.2166488419797674,16.424615384615386,15.986537652503156
64,세원정공,021820,15200.0,10000000.0,55.27,0.35,0.66,489.29,2330.0,95.0,1.203064485499255,1.9097458298670975,1.0682057710291917,1520.0,0.6523605150214592,16.0,0.6332549303419576
66,영풍제지,006740,3245.0,22200000.0,13.08,0.62,1.39,219.74,875.0,8.0,0.9490602105952508,1.5065391766800618,1.0196105668430733,720.39,0.8233028571428571,90.04875,4.740061162079511
67,유니온,000910,4275.0,15611619.0,356.25,0.48,1.64,144.54,923.0,17.0,1.030533084868531,1.63586930300834,1.0166052547599194,667.39671225,0.7230733610509209,39.25863013235294,0.13473684210526315
68,한섬,020000,32250.0,24630000.0,14.06,0.8,0.93,186.61,7120.0,720.0,0.9131632359710596,1.4495562813991452,1.0680421999452958,7943.175,1.1156144662921348,11.032187500000001,5.689900426742532
69,현대엘리베이,017800,62700.0,24632513.0,12.0,1.98,0.8,136.92,17588.0,1816.0,0.6647629916648454,1.0552454722783031,1.0517161968449404,15444.585651,0.8781320019899932,8.504727781387665,16.5
70,환인제약,016580,25950.0,18600070.0,29.42,1.8,0.96,721.14,1414.0,216.0,0.7132839160775074,1.132267638733432,1.0931923857296109,4826.718165,3.413520625884017,22.345917430555556,6.118286879673692
74,에스원,012750,98600.0,37999178.0,26.66,3.03,1.27,138.56,18302.0,2057.0,0.6103339160365218,0.9688447003682454,1.1127349069836956,37467.189508,2.0471636710741996,18.214482016528926,11.365341335333833
77,신대양제지,016590,36800.0,4029782.0,9.14,0.57,,176.16,2525.0,82.0,,,,1482.959776,0.5873108023762376,18.08487531707317,6.2363238512035
79,남해화학,025860,12650.0,49678843.0,43.32,1.53,0.36,161.0,10965.0,127.0,,,,6284.3736395,0.573130290880073,49.483257003937005,3.5318559556786706
85,서울가스,017390,92200.0,5000000.0,19.87,0.4,1.9,197.04,12720.0,67.0,1.129116923378363,1.7923613919659098,1.0481793006792448,4610.0,0.36242138364779874,68.80597014925372,2.0130850528434827
88,에넥스,011090,2120.0,59991641.0,68.39,2.01,0.94,103.6,3941.0,24.0,0.6625606671206619,1.0517494999800907,1.0534995023754006,1271.8227892,0.3227157546815529,52.99261621666667,2.9390261734171657
89,제이준코스메틱,025620,16800.0,26483103.0,19.22,4.14,,275.24,834.0,133.0,,,,4449.161304,5.3347257841726625,33.45234063157895,21.54006243496358
90,한국카본,017960,7160.0,43960757.0,18.89,0.93,1.82,333.64,2576.0,269.0,0.8747804424110603,1.3886273945245242,1.0758128142689454,3147.5902012,1.2218906060559007,11.70107881486989,4.9232398094229755
92,KPX케미칼,025000,68300.0,4840000.0,10.07,0.78,2.93,310.52,6474.0,443.0,0.9499011690523096,1.5078741150194588,1.1016744775945055,3305.72,0.510614766759345,7.462121896162528,7.745779543197617
95,KC그린홀딩스,009440,5960.0,22434980.0,28.65,0.83,1.68,106.4,3914.0,259.0,0.8757520905871926,1.3901697898614596,1.036932640566586,1337.124808,0.3416261645375575,5.162644046332047,2.8970331588132634
96,문배철강,008420,3010.0,20503505.0,8.31,0.6,1.66,244.33,1299.0,54.0,1.0023468740492811,1.5911264823028652,1.065152495001872,617.1555005,0.4751004622786759,11.428805564814816,7.2202166064981945
98,오뚜기,007310,780000.0,3440000.0,19.51,2.55,0.87,129.34,20107.0,1425.0,0.6324680244087475,1.0039804072826948,1.088667603004324,26832.0,1.3344606355995425,18.829473684210527,13.070220399794973
99,일정실업,008500,22500.0,1200000.0,8.52,0.46,5.56,319.66,789.0,44.0,1.154899918023388,1.8332893447883132,1.1232427556706202,270.0,0.34220532319391633,6.136363636363637,5.39906103286385
101,LS산전,010120,69800.0,30000000.0,25.95,1.92,1.15,185.66,22136.0,1244.0,0.6707133813244576,1.064691127083592,1.0503016452184286,20940.0,0.9459703650162631,16.832797427652732,7.398843930635839
108,삼화페인트,000390,8370.0,26196427.0,14.26,0.66,3.58,108.44,4822.0,189.0,0.989815491587246,1.5712341526000149,1.0857892987914082,2192.6409399,0.45471608044379924,11.601274814285714,4.628330995792427
112,대림B&Co,005750,6830.0,16672240.0,13.69,0.74,1.9,96.47,2091.0,143.0,0.9141937076414468,1.4511920532127411,1.041818662530389,1138.713992,0.5445786666666667,7.963034909090909,5.405405405405405
115,휴니드,005870,12800.0,14116015.0,9.7,1.76,,107.24,1789.0,188.0,,,,1806.84992,1.0099775964225826,9.610903829787235,18.14432989690722
116,수산중공업,017550,1460.0,53985163.0,28.63,0.82,0.69,186.5,888.0,39.0,0.8763401149675077,1.3911032203813547,1.0334448568416854,788.1833798,0.8875938961711712,20.209830251282053,2.8641285365001745
117,롯데케미칼,011170,419000.0,34275419.0,7.82,1.51,0.95,126.84,132235.0,25443.0,0.7530473962952267,1.1953882290609563,1.088490456321137,143614.00561,1.0860513904034483,5.644538993436308,19.30946291560102
119,호텔신라,008770,94500.0,39248121.0,135.78,5.41,0.37,82.15,37153.0,790.0,0.4630397753663803,0.7350298265197108,1.0241432783971331,37089.474345,0.998290160821468,46.94870170253165,3.9843865075858007
124,극동유화,014530,3440.0,34869420.0,8.58,0.86,3.34,235.78,2398.0,181.0,,,,1199.508048,0.5002118632193494,6.627116287292817,10.023310023310023
125,고려산업,002140,2825.0,24939425.0,10.13,0.82,1.06,96.42,1723.0,67.0,0.8972532124446934,1.4243006933165523,1.0581071228492476,704.53875625,0.408902354178758,10.515503824626865,8.094768015794667
128,광명전기,017040,2695.0,43337615.0,12.36,1.31,,145.67,969.0,36.0,,,,1167.94872425,1.2053134409184727,32.44302011805556,10.598705501618124
131,고려아연,010130,530000.0,18870000.0,16.88,1.7,1.6,314.96,58475.0,7647.0,0.7392289245235022,1.1734527724339279,1.1115745391644054,100011.0,1.7103206498503634,13.078462142016477,10.071090047393366
133,우리들제약,004720,11500.0,11288324.0,31.77,3.16,,184.19,715.0,48.0,,,,1298.15726,1.8156045594405594,27.044942916666667,9.94649039974819
136,금비,008870,76300.0,1000000.0,21.7,0.66,1.97,156.27,1855.0,117.0,0.966768519784556,1.5346493653157431,1.0605076623999832,763.0,0.41132075471698115,6.521367521367521,3.0414746543778803
138,원림,005820,24100.0,2200000.0,7.52,0.55,2.08,291.7,854.0,104.0,1.032002298997124,1.638201535061635,1.0653154523599877,530.2,0.6208430913348947,5.098076923076923,7.313829787234044
144,영화금속,012280,1525.0,45451006.0,7.51,0.98,1.97,110.75,1564.0,108.0,0.8843331237295198,1.4037913308985634,1.1067119077067311,693.1278415,0.44317636924552434,6.41785038425926,13.049267643142477
148,한올바이오파마,009420,41600.0,52240638.0,1066.67,20.34,,547.53,829.0,3.0,,,,21732.105408,26.21484367671894,7244.0351359999995,1.9068690410342468
2,일성건설,013360,1145.0,53403640.0,29.36,0.63,1.75,92.75,2858.0,81.0,0.913160943514528,1.449552642351235,0.986288970548141,611.471678,0.21395090202939118,7.549033061728395,2.1457765667574935
3,까뮤이앤씨,013700,10600.0,4515228.0,14.7,0.92,1.41,93.63,1397.0,44.0,0.8512553584924779,1.3512836515645263,1.0431156624246667,478.614168,0.34260140873299927,10.877594727272728,6.258503401360545
4,보락,002760,1325.0,59900000.0,25.98,1.86,1.06,195.56,357.0,20.0,0.6730494144433853,1.0683993485140104,1.0428646122775542,793.675,2.223179271708683,39.683749999999996,7.159353348729793
5,선도전기,007610,3375.0,18000000.0,28.12,0.74,0.59,173.1,939.0,23.0,0.8997217907209192,1.428219317069099,1.0253264103912958,607.5,0.646964856230032,26.41304347826087,2.631578947368421
7,광동제약,009290,10150.0,52420851.0,18.97,1.1,0.79,133.28,10564.0,444.0,0.8232584324710226,1.3068413017461922,1.0707228758200922,5320.7163765,0.503664935299129,11.983595442567566,5.798629414865578
11,태영건설,009410,12100.0,76400000.0,6050.0,1.04,,84.95,20593.0,971.0,,,,9244.4,0.448909823726509,9.520494335736354,0.0171900826446281
12,한국특수형강,007280,2445.0,18020878.0,4.73,0.75,,179.18,2472.0,49.0,,,,440.6104671,0.1782404802184466,8.99205034897959,15.856236786469344
13,한솔로지스틱스,009180,2135.0,16477425.0,9.66,0.8,0.94,129.61,3847.0,51.0,0.9729387765356003,1.544444037373265,1.1379560963140878,351.79302375,0.09144606804003119,6.897902426470588,8.281573498964804
14,삼양통상,002170,45150.0,3000000.0,5.93,0.54,1.66,430.24,1958.0,311.0,1.0399728913214574,1.6508540617020917,1.0669971776133067,1354.5,0.6917773237997957,4.355305466237942,9.106239460370997
15,SK텔레콤,017670,267000.0,80745711.0,12.86,1.18,3.74,89.02,170918.0,15357.0,0.8243822784178153,1.308625295984381,1.0975710623258714,215591.04837,1.261371232813396,14.038617462394999,9.17573872472784
17,미창석유,003650,83600.0,1739672.0,4.73,0.59,2.63,520.78,2806.0,167.0,1.0651882314969283,1.6908809192223702,1.1256076309277785,1454.365792,0.5183056992159658,8.70877719760479,12.473572938689216
18,삼익THK,004380,25150.0,21000000.0,31.96,3.26,1.31,92.24,2511.0,217.0,0.5839437493829928,0.9269529220608174,1.0909048668961252,5281.5,2.1033452807646356,24.338709677419356,10.200250312891113
19,미원상사,002840,222500.0,792938.0,8.99,1.05,,134.16,3017.0,228.0,,,,1764.28705,0.5847819191249586,7.738101096491228,11.67964404894327
21,세우글로벌,013000,1865.0,23690705.0,103.61,1.39,,264.81,424.0,8.0,,,,441.83164825,1.0420557741745282,55.22895603125,1.341569346588167
22,현대모비스,012330,245500.0,97343863.0,7.87,0.82,1.43,174.71,382617.0,29047.0,0.9325355234321684,1.4803078708939394,1.0997146245540472,238979.183665,0.6245911281124467,8.227327561021792,10.419313850063531
24,KG케미칼,001390,27250.0,12432888.0,24.4,1.44,1.28,112.79,10314.0,533.0,0.7331240981144892,1.1637619645701776,1.043057678377497,3387.96198,0.32848186736474694,6.356401463414635,5.901639344262295
27,현대그린푸드,005440,16400.0,97704482.0,16.89,0.95,0.37,175.75,25217.0,1052.0,0.8497854494205764,1.3489503163574919,1.0525122459201708,16023.535048,0.6354259050640441,15.231497193916349,5.624629958555357
29,국도화학,007690,64200.0,5810616.0,14.3,0.85,1.87,184.58,9526.0,370.0,0.8989072078194213,1.4269262473143465,1.072830643634813,3730.415472,0.3916035557421793,10.082203978378379,5.944055944055943
30,녹십자,006280,247500.0,11686538.0,45.94,2.84,0.5,158.47,11979.0,785.0,0.5976839866867439,0.9487641892110846,1.0664022813463827,28924.18155,2.414573966942149,36.84609114649682,6.181976491075316
31,SIMPAC,009160,4550.0,29084925.0,8.18,0.5,2.2,84.21,2671.0,236.0,1.061283441034529,1.6846824507346418,1.061283441034529,1323.3640875,0.4954564161362786,5.607474947033899,6.112469437652813
33,대창단조,015230,60000.0,2000000.0,8.61,0.77,2.17,291.92,2134.0,165.0,0.9646210416797872,1.5312404563131543,1.1139447168304135,1200.0,0.5623242736644799,7.2727272727272725,8.943089430894311
35,한익스프레스,014130,61700.0,1200000.0,13.51,1.3,1.13,111.23,4679.0,89.0,0.8189082669368914,1.2999358444010765,1.1260552628545597,740.4,0.15823893994443256,8.319101123595505,9.622501850481125
40,한솔PNS,010420,1590.0,20493012.0,51.29,0.98,0.94,124.95,2341.0,13.0,0.819397246214297,1.3007120506204208,1.0254469330550935,325.8388908,0.13918790721913712,25.064530061538463,1.91070384090466
41,디와이,013570,6650.0,26319633.0,11.77,0.51,2.11,153.6,7234.0,363.0,1.0657928032891235,1.6918406171212912,1.072851239476566,1750.2555945,0.2419485201133536,4.821640756198347,4.333050127442651
42,방림,003610,20500.0,4231409.0,12.39,0.43,2.54,166.86,1481.0,63.0,1.1043252315680767,1.7530070343061903,1.0501785545915003,867.438845,0.5857115766374071,13.768870555555555,3.4705407586763513
46,동원산업,006040,337000.0,3363200.0,15.11,1.43,0.89,173.1,15764.0,1514.0,0.7323464149093911,1.1625274694323071,1.0395336949761,11333.984,0.7189789393554935,7.486118890356671,9.463931171409662
47,대덕전자,008060,9680.0,48796300.0,20.21,0.86,3.1,251.2,4909.0,288.0,0.9044105469219872,1.4356622535950971,1.0836152306710534,4723.48184,0.9622085638622938,16.400978611111114,4.25531914893617
51,아세아제지,002310,22900.0,8956502.0,9.89,0.44,2.18,113.13,6330.0,245.0,1.0660696772936928,1.6922801272074068,1.0215974841595028,2051.038958,0.32401879273301737,8.37158758367347,4.448938321536906
54,신화실업,001770,18550.0,1214878.0,39.14,0.57,1.35,128.64,702.0,6.0,0.984013874753014,1.5620246599342384,1.0279441181696338,225.359869,0.3210254544159544,37.55997816666667,1.4563106796116503
56,에스엘,005850,26900.0,33865090.0,8.36,1.01,0.97,127.84,16192.0,993.0,0.8488813614955891,1.3475151662342957,1.0730767565210542,9109.70921,0.5626055589179842,9.173926696878148,12.08133971291866
57,영원무역홀딩스,009970,58500.0,13635592.0,11.53,0.79,0.86,163.58,23380.0,2010.0,0.9308701831711012,1.4776643080116365,1.0841968684952719,7976.82132,0.34118140804106073,3.9685678208955224,6.851691240242845
58,더존비즈온,012510,46050.0,29672700.0,48.52,8.97,0.63,206.72,1768.0,384.0,0.4217557578309585,0.6694955336545086,1.1040832803741256,13664.27835,7.728664225113122,35.584058203125004,18.48722176422094
59,보령제약,003850,58500.0,8840000.0,92.13,2.55,0.33,84.2,4091.0,220.0,0.6136440261533671,0.9740991726498563,1.0562658431227865,5171.4,1.2640919090686873,23.506363636363634,2.7678280690328885
62,모나리자,012690,5220.0,36571255.0,35.03,2.78,1.44,285.44,1214.0,76.0,0.6126946573109072,0.9725921435506296,1.0854313405540783,1909.019511,1.572503715815486,25.11867777631579,7.936054810162717
64,우성사료,006980,3110.0,30900000.0,107.24,0.48,0.8,152.67,2757.0,11.0,1.0211319211571954,1.6209458858432406,1.007331149376858,960.99,0.34856365614798696,87.36272727272727,0.4475941812756434
65,유성기업,002920,3655.0,25947500.0,10.81,0.36,3.28,341.44,2578.0,65.0,1.1937802041697851,1.8950079519179288,1.0699624546624913,948.381125,0.3678747575640031,14.590478846153847,3.330249768732655
68,화성산업,002460,15900.0,12450800.0,5.88,0.62,4.28,173.54,4943.0,439.0,1.023689147993806,1.6250052304137974,1.099787200858856,1979.6772,0.4005011531458629,4.509515261958998,10.54421768707483
69,디티알오토모티브,007340,33300.0,9994005.0,9.88,0.89,1.05,112.89,9590.0,922.0,0.8883204959421822,1.410120889743533,1.076571842295269,3328.003665,0.3470285364963504,3.609548443600868,9.008097165991902
75,율촌화학,008730,20100.0,24800000.0,23.82,1.55,2.49,86.78,4435.0,291.0,0.7219162223738205,1.1459705708291112,1.0526258531322852,4984.8,1.1239684329199549,17.129896907216494,6.5071368597816965
78,한국쉘석유,002960,383000.0,1300000.0,18.28,5.12,4.96,334.42,2109.0,351.0,0.5925901142663544,0.9406781707723666,1.286829636467665,4979.0,2.3608345187292556,14.185185185185185,28.00875273522976
79,부광약품,003000,28500.0,44564484.0,87.96,6.29,1.34,563.04,1386.0,85.0,,,,12700.87794,9.163692597402598,149.4220934117647,7.150977717144157
80,풍산홀딩스,005810,54400.0,7835167.0,7.0,0.56,2.57,173.95,2976.0,665.0,1.0541229180420033,1.6733158290036645,1.0947054069118356,4262.330848,1.4322348279569892,6.409520072180451,8.0
82,계양전기,012200,4850.0,32600000.0,9.72,0.94,1.34,152.09,3399.0,155.0,0.8623356142709946,1.3688724612434202,1.0642956141967954,1581.1,0.4651662253604001,10.200645161290321,9.670781893004115
84,동성화학,005190,18150.0,5335564.0,7.13,0.95,2.76,116.08,1768.0,205.0,0.8739819326851673,1.3873598393456346,1.08248109860122,968.404866,0.5477403088235294,4.723926175609756,13.32398316970547
87,삼진제약,005500,41350.0,13900000.0,19.05,3.03,1.69,221.86,2393.0,421.0,0.6269352196272103,0.9951976271521478,1.1430016995072942,5747.65,2.4018595904722106,13.652375296912114,15.90551181102362
88,POSCO,005490,379500.0,87186835.0,24.27,0.72,2.11,105.42,530835.0,28443.0,0.9128443026191287,1.4490500062607825,1.030823253028052,330874.038825,0.6233086341801125,11.632881159687797,2.966625463535229
92,대원전선,006340,1165.0,68107171.0,41.61,1.03,,99.84,4224.0,72.0,,,,793.44854215,0.18784293138020833,11.020118640972221,2.4753664984378756
95,삼영무역,002810,19050.0,16466623.0,12.81,1.09,1.44,569.15,2240.0,52.0,0.8381572645602671,1.3304917234777562,1.0867867745896644,3136.8916815,1.400398072098214,60.32484002884615,8.508977361436378
99,제일파마홀딩스,002620,37900.0,4345507.0,71.37,1.94,0.19,120.02,6173.0,94.0,,,,1646.947153,0.26679850202494737,17.520714393617023,2.718228947737144
101,한창제지,009460,1075.0,59667486.0,3.98,1.09,,144.33,1945.0,142.0,,,,641.4254745,0.3297817349614396,4.517080806338027,27.386934673366838
102,넥센,005720,7730.0,53543977.0,4.24,0.51,0.97,107.25,3214.0,1091.0,1.102316704564871,1.7498186964283953,1.109617027942465,4138.9494221,1.2877876235532049,3.7937208268560956,12.028301886792454
103,삼성공조,006660,11700.0,8126314.0,12.34,0.48,0.77,389.22,847.0,19.0,1.0585120493277058,1.680283140623815,1.0442060787505114,950.778738,1.1225250743801654,50.04098621052631,3.889789303079416
104,세방전지,004490,35650.0,14000000.0,7.95,0.59,0.98,236.6,9598.0,743.0,,,,4991.0,0.5200041675349031,6.717362045760431,7.421383647798742
106,참엔지니어링,009310,2835.0,49189958.0,23.24,3.09,,152.21,1848.0,275.0,,,,1394.5353093,0.7546186738636365,5.071037488363637,13.296041308089501
109,덕성,004830,4385.0,15680000.0,25.49,1.03,1.03,149.07,1038.0,34.0,0.8047187718711166,1.277411425006768,1.0239212096472758,687.568,0.6623969171483622,20.22258823529412,4.040800313848568
113,대덕GDS,004130,22400.0,20575613.0,53.08,1.08,1.34,400.79,4632.0,49.0,0.8097981107674179,1.28547437291406,1.0467942850557643,4608.937312,0.9950210086355786,94.05994514285715,2.0346646571213265
