,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),1년 수익률 (PBR 0.5),1년 수익률 (PBR 2),1년 수익률 (PBR 유지)
658,루트로닉,085370,14300.0,23147168.0,55.43,2.62,0.27,234.2,845.0,67.0,0.5996777169692818,0.9519290387589262,1.0415856959906078
659,인포뱅크,039290,10150.0,8693978.0,55.77,1.69,0.3,203.39,1098.0,6.0,0.6656327151460285,1.0566260722472545,0.9989418907026772
660,아이오케이,078860,495.0,132870070.0,-9.9,0.73,,193.23,135.0,22.0,,,
661,동우팜투테이블,088910,4200.0,25831764.0,7.42,0.67,1.19,375.87,2358.0,97.0,0.9606012654936229,1.5248594593665608,1.059037700028141
662,제이브이엠,054950,58300.0,6330908.0,33.26,3.16,0.55,92.69,981.0,148.0,,,
663,팅크웨어,084730,11000.0,10425682.0,48.67,0.73,,150.56,1850.0,55.0,,,
664,진바이오텍,086060,5340.0,8610587.0,16.79,1.18,0.56,190.64,556.0,34.0,0.7821611466248934,1.2416034269610088,1.041358436596584
665,정산애강,022220,3180.0,51794579.0,34.19,3.0,,96.73,689.0,67.0,,,
666,에이스테크,088800,5780.0,31006664.0,-4.94,1.38,0.43,63.57,3221.0,138.0,0.7115902579975446,1.1295791241156248,0.9981589099027409
667,셀트리온제약,068760,99500.0,33339797.0,975.49,9.79,,146.39,1048.0,73.0,,,
668,GST,083450,11950.0,9317745.0,27.53,1.83,,120.71,908.0,49.0,,,
669,에너토크,019990,6090.0,9756088.0,27.68,1.46,1.15,976.15,260.0,21.0,,,
670,제우스,079370,17350.0,10384000.0,9.24,1.07,1.15,154.69,2908.0,240.0,0.8461831716155599,1.343232056780327,1.0904413418943915
671,한일네트웍스,046110,9040.0,11954227.0,24.37,2.5,,124.9,1224.0,43.0,,,
672,뉴프렉스,085670,5200.0,14104026.0,-24.3,1.62,,51.22,1452.0,9.0,,,
673,유진테크,084370,22550.0,22916042.0,15.97,2.38,1.02,698.09,1411.0,365.0,0.6669794373090174,1.058763860425492,1.1219704769967804
674,크리스탈,083790,27700.0,25903211.0,-318.39,8.62,,88.72,145.0,41.0,,,
675,바이로메드,084990,290300.0,15956260.0,7845.95,21.01,,,68.0,3.0,,,
676,바이오니아,064550,11150.0,20624568.0,-12.92,7.4,,58.34,217.0,120.0,,,
677,인콘,083640,7710.0,25255452.0,-248.71,4.11,,772.7,361.0,8.0,,,
678,차바이오텍,085660,38700.0,51470975.0,115.87,6.69,,169.68,4493.0,398.0,,,
679,대봉엘에스,078140,10650.0,11086579.0,14.07,1.88,0.47,508.84,710.0,112.0,0.7196484984029732,1.1423707834122148,1.119050550433119
680,와이엔텍,067900,4835.0,17842803.0,13.58,0.92,,74.96,581.0,94.0,,,
681,케이엠,083550,7680.0,9868568.0,21.22,1.01,0.38,207.07,1096.0,36.0,0.8317496870181564,1.320320328146842,1.0514204892075283
682,수성,084180,5290.0,9424760.0,18.3,1.46,1.32,103.78,281.0,27.0,0.7468386034472125,1.1855323847625663,1.0674667967866915
683,한국코퍼레이션,050540,2465.0,26312841.0,-2.48,3.72,,68.57,1505.0,12.0,,,
684,모다이노칩,080420,10850.0,39860811.0,13.5,1.57,0.92,74.53,1830.0,248.0,0.7553666866342506,1.1990698729849425,1.106116940131125
685,비에이치아이,083650,5210.0,26000000.0,13.29,1.34,,61.35,3132.0,149.0,,,
686,EMW,079190,6270.0,30784199.0,79.37,3.78,,82.78,863.0,41.0,,,
687,DB라이텍,045890,1930.0,26355016.0,18.74,0.93,,61.32,757.0,42.0,,,
688,루미마이크로,082800,1075.0,37937500.0,-22.87,1.79,,99.35,682.0,5.0,,,
689,자연과환경,043910,1730.0,33949357.0,-4.35,2.55,,103.63,101.0,52.0,,,
690,와토스코리아,079000,6380.0,7200000.0,13.52,0.66,2.06,,177.0,26.0,1.0020077340346747,1.5905881310869143,1.0991637170443087
691,인프라웨어,041020,1685.0,31618160.0,-1.42,1.12,,217.37,132.0,243.0,,,
692,두올산업,078590,2270.0,12875270.0,11.7,2.05,,182.58,391.0,21.0,,,
693,서린바이오,038070,13000.0,6450062.0,21.28,1.78,0.9,240.42,449.0,22.0,0.6911865256185814,1.097190217873181,1.0553874588585077
694,가비아,079940,7000.0,13535684.0,17.16,1.73,0.43,288.81,1022.0,125.0,0.7169044019752576,1.1380148018561569,1.0843095429774354
695,덕산하이메탈,077360,8150.0,22718501.0,-24.85,0.95,,295.62,428.0,54.0,,,
696,아바코,083930,8020.0,15996505.0,9.23,1.11,2.49,197.83,1997.0,122.0,0.8406940769603353,1.3345186621502707,1.0967028678140496
697,하나마이크론,067310,5390.0,22370446.0,-4.31,0.98,0.93,25.37,2523.0,180.0,0.7952260198491027,1.2623426204609498,0.9951974904814406
698,삼우엠스,082660,850.0,40336569.0,-2.27,0.29,,50.02,2073.0,24.0,,,
699,엘오티베큠,083310,15550.0,12602296.0,25.0,2.5,,95.28,1241.0,86.0,,,
700,이상네트웍스,080010,12100.0,9015000.0,18.82,1.52,0.41,319.25,388.0,66.0,0.72934848392238,1.1577685506297977,1.0565570341673705
701,아리온,058220,1220.0,77659924.0,-4.59,2.49,,90.64,460.0,89.0,,,
702,메디포스트,078160,113900.0,7858421.0,-166.28,6.15,,984.25,287.0,93.0,,,
703,우리이티아이,082850,1530.0,41518621.0,-1.59,0.55,,75.44,15335.0,86.0,,,
704,모두투어,080160,34000.0,18900000.0,38.33,5.86,1.18,146.13,2371.0,201.0,0.47959548177084854,0.7613103722822404,1.0893922638867999
705,셀트리온,068270,326600.0,122666424.0,228.87,19.85,,175.22,6706.0,2497.0,,,
706,가온미디어,078890,12800.0,14395881.0,9.56,1.41,0.78,152.51,4369.0,204.0,0.7591018594095854,1.204999090177792,1.0724649098324743
707,쏠리드,050890,5590.0,34847785.0,-1.98,2.26,0.8,42.66,2915.0,513.0,0.5953965708349042,0.9451331428815853,0.9844321922755241
708,옵트론텍,082210,7710.0,22560627.0,28.24,1.89,,35.31,1381.0,169.0,,,
709,젬백스,082270,14900.0,30758434.0,-21.41,8.48,,49.41,1091.0,176.0,,,
710,플랜티넷,075130,6010.0,8960000.0,20.58,0.7,2.5,553.77,278.0,42.0,0.9348673279072603,1.4840093797706846,1.0458257420430352
711,에스제이케이,080440,1140.0,34039683.0,-3.77,2.24,,18.18,129.0,60.0,,,
712,이노와이어리스,073490,19650.0,6002500.0,-12.01,1.76,,218.05,527.0,37.0,,,
713,인베니아,079950,4190.0,23200000.0,11.67,2.2,,121.69,1515.0,54.0,,,
714,동양이엔피,079960,12900.0,7860000.0,6.54,0.52,2.33,238.68,4406.0,160.0,1.0694278022033654,1.6976108182216618,1.0835008345090842
715,제주반도체,080220,5720.0,25651880.0,-178.75,3.54,,155.11,566.0,5.0,,,
716,한창산업,079170,6790.0,5200000.0,17.41,0.68,1.77,,475.0,35.0,0.9256530070977669,1.4693825572245223,1.0255602647317485
717,디이엔티,079810,4860.0,8979530.0,-6.77,1.85,,103.02,455.0,60.0,,,
718,에스엔유,080000,4115.0,31250000.0,-5.62,1.43,,174.05,579.0,159.0,,,
719,iMBC,052220,3490.0,23000000.0,33.88,1.53,1.29,224.52,672.0,19.0,,,
720,서산,079650,4270.0,20000000.0,9.73,1.22,0.58,610.87,1126.0,220.0,0.842102478721936,1.3367543605882295,1.1336914930612962
721,KMH하이텍,052900,1255.0,46885499.0,28.52,1.11,,150.31,469.0,18.0,,,
722,손오공,066910,3890.0,21896161.0,48.02,2.7,,55.97,1293.0,37.0,,,
723,미래컴퍼니,049950,81300.0,7660828.0,87.33,7.96,0.2,189.2,804.0,57.0,0.40256105193093455,0.6390258373165905,1.012696810309829
724,아이크래프트,052460,6550.0,8053968.0,24.26,1.28,1.53,202.02,799.0,45.0,0.7724424710909882,1.22617599119475,1.0566864366056796
725,메가스터디,072870,35400.0,4016291.0,-122.07,0.58,1.98,226.27,1502.0,27.0,1.0815859886400405,1.7169107361612654,1.1364414065955124
726,케이에스피,073010,3760.0,7540914.0,-0.41,2.42,,26.94,262.0,93.0,,,
727,KG모빌리언스,046440,9480.0,29711421.0,20.08,1.42,1.91,246.25,1367.0,230.0,,,
728,대주전자재료,078600,17150.0,14551225.0,285.83,3.79,,58.95,679.0,40.0,,,
729,텔레칩스,054450,14400.0,10630978.0,14.56,1.59,0.9,257.07,1010.0,66.0,,,
730,HB테크놀러지,078150,3645.0,78990426.0,9.57,2.27,0.82,157.7,2705.0,381.0,0.6582839251815912,1.0449605953270134,1.0900134771574335
731,도이치모터스,067990,6830.0,26263308.0,-110.16,2.63,,41.46,6734.0,20.0,,,
732,토비스,051360,8360.0,16717058.0,8.58,0.87,1.91,91.21,4545.0,235.0,0.9481458320858139,1.5050876912722848,1.140402663721275
733,태양씨앤엘,072520,1150.0,42949277.0,-2.95,1.83,,33.43,424.0,52.0,,,
734,국일제지,078130,1010.0,116391006.0,-336.67,2.12,,64.1,404.0,1.0,,,
735,DMS,068790,7590.0,22937487.0,4.72,1.3,0.66,83.75,2488.0,334.0,0.7527033012999572,1.1948420123034886,1.035018875761498
736,일경산업개발,078940,1490.0,32882766.0,-1.82,1.27,,65.84,85.0,17.0,,,
737,시너지이노베이션,048870,2840.0,55247373.0,7.23,9.37,,173.79,175.0,11.0,,,
738,신성델타테크,065350,5050.0,22088547.0,76.52,1.0,0.99,72.24,3946.0,121.0,0.8091454966667452,1.2844384126041224,1.0194594436780742
739,한국경제TV,039340,4495.0,23000000.0,8.58,1.17,1.78,304.11,753.0,144.0,0.8320714178972697,1.3208310440827973,1.1046699914542182
740,다날,064260,5780.0,48962541.0,-444.62,1.92,,150.22,1335.0,52.0,,,
741,형지I&C,011080,1315.0,38955668.0,-11.43,0.98,1.14,35.76,1286.0,10.0,,,
742,휘닉스소재,050090,961.0,69138942.0,-16.02,2.14,,19.03,430.0,12.0,,,
743,코엔텍,029960,5060.0,50000000.0,17.21,2.28,0.49,480.13,551.0,155.0,0.6596189278994028,1.047079780045648,1.0938255331231352
744,와이비엠넷,057030,2885.0,16312697.0,-6.02,0.99,5.2,92.89,684.0,35.0,0.8206552883182822,1.302709067979707,1.0305027835106906
745,CS,065770,2900.0,18835150.0,-5.29,2.77,,30.48,485.0,3.0,,,
746,아미노로직스,074430,2805.0,87826844.0,-65.23,5.53,,535.22,164.0,8.0,,,
747,한컴지엠디,077280,3475.0,11391808.0,-50.36,0.91,,72.12,150.0,4.0,,,
748,테라젠이텍스,066700,12900.0,30355332.0,161.25,4.9,,137.27,1013.0,13.0,,,
749,디에이피,066900,3450.0,22744503.0,32.24,0.72,,31.78,2478.0,49.0,,,
